No, norm, delta_time
1, 0.140579, 0.0375
2, 0.164073, 0.0364009
3, 0.241024, 0.0347684
4, 0.382744, 0.0328374
5, 0.579925, 0.031108
6, 0.825634, 0.0291468
7, 1.06656, 0.0270514
8, 1.25792, 0.0249799
9, 1.40374, 0.0230821
10, 1.53255, 0.0214221
11, 1.66828, 0.0199889
12, 1.79155, 0.0187479
13, 1.92153, 0.0176733
14, 2.03923, 0.0167527
15, 2.16127, 0.015973
16, 2.29006, 0.0152602
17, 2.40787, 0.0146661
18, 2.49914, 0.014227
19, 2.5603, 0.0139465
20, 2.59084, 0.0138066
21, 2.60189, 0.0137721
22, 2.59689, 0.013812
23, 2.58491, 0.0139072
24, 2.56356, 0.01405
25, 2.53497, 0.0142458
26, 2.49178, 0.0145124
27, 2.43554, 0.0148652
28, 2.36629, 0.0153048
29, 2.29152, 0.0158209
30, 2.21172, 0.0164061
31, 2.13189, 0.0170649
32, 2.04483, 0.0178171
33, 1.95618, 0.0186985
34, 1.85489, 0.0197564
35, 1.74729, 0.0210479
36, 1.63843, 0.0226531
37, 1.51117, 0.0247071
38, 1.36813, 0.0274659
39, 1.23941, 0.0314573
40, 1.07457, 0.0321552
41, 0.96922, 0.0286763
42, 1.15347, 0.0266504
43, 1.29691, 0.0251305
44, 1.4241, 0.0238932
45, 1.52107, 0.0228635
46, 1.60921, 0.0220426
47, 1.66029, 0.0214609
48, 1.6831, 0.0209822
49, 1.72356, 0.0205844
50, 1.75844, 0.0202439
51, 1.77261, 0.0199346
52, 1.80333, 0.0196474
53, 1.8304, 0.0193472
54, 1.83637, 0.0190585
55, 1.86976, 0.0186257
56, 1.91763, 0.0180696
57, 1.46071, 0.0175013
58, 0.396613, 0.0375
59, 0.468259, 0.0363502
60, 0.560618, 0.0354268
61, 0.667688, 0.0328621
62, 0.848387, 0.0308143
63, 1.10964, 0.029114
64, 1.00945, 0.0277049
65, 1.01657, 0.0277221
66, 0.404713, 0.0370478
67, 0.509977, 0.0341337
68, 0.239431, 0.0315398
69, 0.308391, 0.0361074
70, 0.35872, 0.0352325
71, 0.254967, 0.032694
72, 0.160578, 0.0371646
73, 0.0821048, 0.0355084
74, 0.0313386, 0.0374367
75, 0.0138125, 0.0372323
76, 0.0230108, 0.0371591
77, 0.0239159, 0.0373712
78, 0.0202533, 0.0370898
79, 0.0155434, 0.0374456
80, 0.0112317, 0.0372571
81, 0.00781605, 0.0374784
82, 0.00528319, 0.0373823
83, 0.00349637, 0.0374918
84, 0.00227212, 0.0374485
85, 0.00145402, 0.037497
86, 0.000916005, 0.0374789
87, 0.000566721, 0.037499
88, 0.000341924, 0.037492
89, 0.000198438, 0.0374998
90, 0.000107588, 0.0374973
91, 5.0836e-05, 0.0375
92, 1.69061e-05, 0.0374995
93, 9.0827e-06, 0.0375
94, 1.44403e-05, 0.0374999
95, 1.44483e-05, 0.0374997
96, 1.21349e-05, 0.0375
97, 9.40165e-06, 0.0374998
98, 6.97312e-06, 0.0375
99, 5.0407e-06, 0.0374999
100, 3.58601e-06, 0.0375
101, 2.52472e-06, 0.0374999
102, 1.76487e-06, 0.0375
103, 1.22724e-06, 0.0375
104, 8.49809e-07, 0.0375
105, 5.86285e-07, 0.0375
106, 4.03068e-07, 0.0375
107, 2.76144e-07, 0.0375
108, 1.88514e-07, 0.0375
109, 1.28216e-07, 0.0375
