No, norma, norm_delta_time, elapsed_time
128, 1.42319, 0.000867025, 0.0990195
129, 1.41383, 0.000867578, 0.0998871
130, 1.40547, 0.000868741, 0.100756
131, 1.40076, 0.000870083, 0.101626
132, 1.39131, 0.000870748, 0.102497
133, 1.38429, 0.000872087, 0.103369
134, 1.37896, 0.000873124, 0.104242
135, 1.36969, 0.000873914, 0.105116
136, 1.36396, 0.000875451, 0.105991
137, 1.35781, 0.000876152, 0.106867
138, 1.34897, 0.000877083, 0.107744
139, 1.34414, 0.000878665, 0.108623
140, 1.33727, 0.000879172, 0.109502
141, 1.32915, 0.00088026, 0.110383
142, 1.32449, 0.000881568, 0.111264
143, 1.31734, 0.000882189, 0.112146
144, 1.31015, 0.000883452, 0.11303
145, 1.3054, 0.000884459, 0.113914
146, 1.29808, 0.000885207, 0.114799
147, 1.29195, 0.000886668, 0.115686
148, 1.28683, 0.000887343, 0.116573
149, 1.27952, 0.000888233, 0.117462
150, 1.27425, 0.00088974, 0.118351
151, 1.26874, 0.000890224, 0.119242
152, 1.26168, 0.000891273, 0.120133
153, 1.25674, 0.000892506, 0.121025
154, 1.2511, 0.000893107, 0.121919
155, 1.24454, 0.000894334, 0.122813
156, 1.23976, 0.000895266, 0.123708
157, 1.23396, 0.000895997, 0.124604
158, 1.22812, 0.000897423, 0.125502
159, 1.22326, 0.000898023, 0.1264
160, 1.21736, 0.000898899, 0.127298
161, 1.21205, 0.0009003, 0.128199
162, 1.20718, 0.000900781, 0.1291
163, 1.20131, 0.00090182, 0.130001
164, 1.19625, 0.000902946, 0.130904
165, 1.19148, 0.000903547, 0.131808
166, 1.18583, 0.000904768, 0.132713
167, 1.18097, 0.00090559, 0.133618
168, 1.17617, 0.000906324, 0.134525
169, 1.17097, 0.000907748, 0.135432
170, 1.16616, 0.000908235, 0.136341
171, 1.16129, 0.000909119, 0.13725
172, 1.15624, 0.000910393, 0.13816
173, 1.15172, 0.000910887, 0.139071
174, 1.14684, 0.000911938, 0.139983
175, 1.14189, 0.000912932, 0.140896
176, 1.13763, 0.00091355, 0.141809
177, 1.13286, 0.000914788, 0.142724
178, 1.12803, 0.000915473, 0.14364
179, 1.12388, 0.000916229, 0.144556
180, 1.11931, 0.000917616, 0.145473
181, 1.11461, 0.000918021, 0.146391
182, 1.11048, 0.000918931, 0.14731
183, 1.10578, 0.000920059, 0.14823
184, 1.10154, 0.000920579, 0.149151
185, 1.09742, 0.000921662, 0.150073
186, 1.0927, 0.000922504, 0.150995
187, 1.08879, 0.000923152, 0.151918
188, 1.08476, 0.000924428, 0.152843
189, 1.08006, 0.000924955, 0.153768
190, 1.07636, 0.000925747, 0.154693
191, 1.07223, 0.000926978, 0.15562
192, 1.06782, 0.000927416, 0.156548
193, 1.06423, 0.000928369, 0.157476
194, 1.05988, 0.000929334, 0.158406
195, 1.05592, 0.000929892, 0.159335
196, 1.0524, 0.000931024, 0.160266
197, 1.04792, 0.000931696, 0.161198
198, 1.04433, 0.000932388, 0.162131
199, 1.04087, 0.000933698, 0.163064
200, 1.03636, 0.000934067, 0.163998
201, 1.03303, 0.000934909, 0.164933
202, 1.02923, 0.000935972, 0.165869
203, 1.02515, 0.000936453, 0.166806
204, 1.02198, 0.000937463, 0.167743
205, 1.01792, 0.000938251, 0.168681
206, 1.01426, 0.000938858, 0.16962
207, 1.01121, 0.000940054, 0.17056
208, 1.00697, 0.00094054, 0.171501
209, 1.00367, 0.000941287, 0.172442
210, 1.00045, 0.000942426, 0.173385
211, 0.996351, 0.000942842, 0.174327
212, 0.993334, 0.000943746, 0.175271
213, 0.989782, 0.000944628, 0.176216
214, 0.986054, 0.000945162, 0.177161
215, 0.98324, 0.000946241, 0.178107
216, 0.979408, 0.00094684, 0.179054
217, 0.97606, 0.000947506, 0.180002
218, 0.973319, 0.000948704, 0.18095
219, 0.969343, 0.000949064, 0.181899
220, 0.966339, 0.000949877, 0.182849
221, 0.963279, 0.000950834, 0.1838
222, 0.959571, 0.000951306, 0.184751
223, 0.956852, 0.000952283, 0.185704
224, 0.953474, 0.000952974, 0.186657
225, 0.950093, 0.000953569, 0.18761
226, 0.947594, 0.00095473, 0.188565
227, 0.943933, 0.000955126, 0.18952
228, 0.940894, 0.00095586, 0.190476
229, 0.938229, 0.000956877, 0.191433
230, 0.934651, 0.000957294, 0.19239
231, 0.931936, 0.000958183, 0.193348
232, 0.928978, 0.000958949, 0.194307
233, 0.925638, 0.000959483, 0.195267
234, 0.923202, 0.000960545, 0.196227
235, 0.919943, 0.000961033, 0.197188
236, 0.916894, 0.000961698, 0.19815
237, 0.914506, 0.000962763, 0.199113
238, 0.911136, 0.000963133, 0.200076
239, 0.908399, 0.000963944, 0.20104
240, 0.905779, 0.000964772, 0.202005
241, 0.902561, 0.000965252, 0.20297
242, 0.900126, 0.000966227, 0.203936
243, 0.897233, 0.000966792, 0.204903
244, 0.894232, 0.000967397, 0.20587
245, 0.892017, 0.0009685, 0.206839
246, 0.888883, 0.000968827, 0.207808
247, 0.886148, 0.000969571, 0.208777
248, 0.883772, 0.000970449, 0.209748
249, 0.880729, 0.000970882, 0.210718
250, 0.878282, 0.00097178, 0.21169
251, 0.875686, 0.000972409, 0.212663
252, 0.872792, 0.00097296, 0.213636
253, 0.870627, 0.00097403, 0.21461
254, 0.867771, 0.000974384, 0.215584
255, 0.865081, 0.000975067, 0.216559
256, 0.86287, 0.000975986, 0.217535
257, 0.860023, 0.000976377, 0.218511
258, 0.857582, 0.000977207, 0.219489
259, 0.855209, 0.00097789, 0.220467
260, 0.852461, 0.000978393, 0.221445
261, 0.850288, 0.000979386, 0.222424
262, 0.8477, 0.000979807, 0.223404
263, 0.845101, 0.000980436, 0.224385
264, 0.843003, 0.000981389, 0.225366
265, 0.840342, 0.000981743, 0.226348
266, 0.83794, 0.000982511, 0.22733
267, 0.835728, 0.000983239, 0.228313
268, 0.833141, 0.0009837, 0.229297
269, 0.830975, 0.000984623, 0.230282
270, 0.828596, 0.000985103, 0.231267
271, 0.826116, 0.000985683, 0.232253
272, 0.824106, 0.000986664, 0.233239
273, 0.821604, 0.000986984, 0.234226
