No, norma, norm_delta_time, elapsed_time
57, 0.407821, 0.000393036, 0.0214244
58, 0.406132, 0.000393457, 0.0218179
59, 0.404488, 0.000393892, 0.0222118
60, 0.402673, 0.000394128, 0.0226059
61, 0.400912, 0.000394387, 0.0230003
62, 0.399202, 0.000394666, 0.023395
63, 0.39754, 0.000394965, 0.0237899
64, 0.395925, 0.000395281, 0.0241852
65, 0.394352, 0.000395614, 0.0245808
66, 0.392821, 0.000395964, 0.0249768
67, 0.391329, 0.000396328, 0.0253731
68, 0.389875, 0.000396707, 0.0257698
69, 0.388456, 0.000397099, 0.0261669
70, 0.387071, 0.000397504, 0.0265644
71, 0.385672, 0.000397872, 0.0269623
72, 0.384186, 0.000398128, 0.0273604
73, 0.382741, 0.000398403, 0.0277588
74, 0.381332, 0.000398695, 0.0281575
75, 0.379959, 0.000399004, 0.0285565
76, 0.37862, 0.000399328, 0.0289559
77, 0.377313, 0.000399666, 0.0293555
78, 0.376037, 0.000400019, 0.0297555
79, 0.37479, 0.000400384, 0.0301559
80, 0.373571, 0.000400762, 0.0305567
81, 0.372371, 0.000401142, 0.0309578
82, 0.371063, 0.000401388, 0.0313592
83, 0.369788, 0.000401651, 0.0317609
84, 0.368545, 0.000401932, 0.0321628
85, 0.367331, 0.000402228, 0.032565
86, 0.366146, 0.000402539, 0.0329676
87, 0.364988, 0.000402864, 0.0333704
88, 0.363856, 0.000403202, 0.0337736
89, 0.362748, 0.000403553, 0.0341772
90, 0.361665, 0.000403915, 0.0345811
91, 0.360478, 0.000404147, 0.0349852
92, 0.359314, 0.000404389, 0.0353896
93, 0.358178, 0.000404648, 0.0357943
94, 0.357069, 0.000404923, 0.0361992
95, 0.355987, 0.000405214, 0.0366044
96, 0.354928, 0.000405519, 0.0370099
97, 0.353894, 0.000405838, 0.0374158
98, 0.352881, 0.000406169, 0.0378219
99, 0.351863, 0.000406481, 0.0382284
100, 0.350761, 0.000406683, 0.0386351
101, 0.349688, 0.000406905, 0.039042
102, 0.348642, 0.000407146, 0.0394492
103, 0.347622, 0.000407403, 0.0398566
104, 0.346625, 0.000407677, 0.0402642
105, 0.345651, 0.000407965, 0.0406722
106, 0.344698, 0.000408268, 0.0410805
107, 0.343767, 0.000408584, 0.0414891
108, 0.342801, 0.000408849, 0.0418979
109, 0.341777, 0.00040903, 0.0423069
110, 0.340779, 0.000409233, 0.0427162
111, 0.339807, 0.000409454, 0.0431256
112, 0.338859, 0.000409694, 0.0435353
113, 0.337934, 0.000409951, 0.0439453
114, 0.337031, 0.000410223, 0.0443555
115, 0.336148, 0.000410511, 0.044766
116, 0.335285, 0.000410812, 0.0451768
117, 0.334391, 0.000411067, 0.0455879
118, 0.333429, 0.000411226, 0.0459991
119, 0.332493, 0.000411407, 0.0464105
120, 0.331582, 0.000411609, 0.0468221
121, 0.330695, 0.000411831, 0.0472339
122, 0.32983, 0.00041207, 0.047646
123, 0.328985, 0.000412326, 0.0480583
124, 0.32816, 0.000412597, 0.0484709
125, 0.327354, 0.000412884, 0.0488838
126, 0.326556, 0.000413171, 0.049297
127, 0.325644, 0.000413305, 0.0497103
128, 0.324759, 0.000413463, 0.0501238
129, 0.323898, 0.000413644, 0.0505374
130, 0.32306, 0.000413844, 0.0509513
131, 0.322244, 0.000414064, 0.0513653
132, 0.321449, 0.000414302, 0.0517796
133, 0.320673, 0.000414556, 0.0521942
134, 0.319915, 0.000414826, 0.052609
135, 0.319174, 0.000415111, 0.0530241
136, 0.318362, 0.000415296, 0.0534394
137, 0.317518, 0.000415428, 0.0538548
138, 0.316698, 0.000415585, 0.0542704
139, 0.315901, 0.000415763, 0.0546862
140, 0.315125, 0.000415961, 0.0551021
141, 0.31437, 0.000416179, 0.0555183
142, 0.313635, 0.000416414, 0.0559347
143, 0.312917, 0.000416667, 0.0563514
144, 0.312216, 0.000416935, 0.0567683
145, 0.311531, 0.000417217, 0.0571856
146, 0.310722, 0.000417325, 0.0576029
147, 0.309935, 0.000417455, 0.0580203
148, 0.309171, 0.000417608, 0.0584379
149, 0.308428, 0.000417783, 0.0588557
150, 0.307706, 0.000417979, 0.0592737
151, 0.307004, 0.000418193, 0.0596919
152, 0.306319, 0.000418426, 0.0601103
153, 0.305651, 0.000418675, 0.060529
154, 0.305, 0.00041894, 0.0609479
155, 0.304329, 0.000419173, 0.0613671
156, 0.303568, 0.000419274, 0.0617864
157, 0.302831, 0.0004194, 0.0622058
158, 0.302115, 0.000419549, 0.0626253
159, 0.30142, 0.00041972, 0.0630451
160, 0.300744, 0.000419911, 0.063465
161, 0.300086, 0.000420122, 0.0638851
162, 0.299446, 0.000420351, 0.0643054
163, 0.298822, 0.000420596, 0.064726
164, 0.298213, 0.000420858, 0.0651469
165, 0.297565, 0.000421058, 0.065568
166, 0.296847, 0.000421154, 0.0659891
167, 0.296153, 0.000421275, 0.0664104
168, 0.295479, 0.000421419, 0.0668318
169, 0.294825, 0.000421585, 0.0672534
170, 0.294189, 0.000421772, 0.0676752
171, 0.293571, 0.000421978, 0.0680971
172, 0.292969, 0.000422202, 0.0685193
173, 0.292383, 0.000422443, 0.0689418
174, 0.291811, 0.0004227, 0.0693645
175, 0.291193, 0.000422884, 0.0697874
176, 0.290514, 0.000422974, 0.0702103
177, 0.289857, 0.000423089, 0.0706334
178, 0.28922, 0.000423228, 0.0710567
179, 0.288601, 0.000423389, 0.07148
180, 0.288001, 0.00042357, 0.0719036
181, 0.287417, 0.00042377, 0.0723274
182, 0.286849, 0.000423989, 0.0727514
183, 0.286296, 0.000424225, 0.0731756
184, 0.285756, 0.000424476, 0.0736001
185, 0.285174, 0.000424659, 0.0740247
186, 0.284529, 0.000424743, 0.0744495
187, 0.283905, 0.000424851, 0.0748743
188, 0.2833, 0.000424984, 0.0752993
189, 0.282713, 0.000425138, 0.0757244
190, 0.282144, 0.000425313, 0.0761498
191, 0.28159, 0.000425508, 0.0765753
192, 0.281052, 0.00042572, 0.077001
193, 0.280527, 0.00042595, 0.0774269
194, 0.280017, 0.000426196, 0.0778531
195, 0.279475, 0.00042639, 0.0782795
196, 0.27886, 0.000426467, 0.078706
197, 0.278265, 0.000426568, 0.0791326
198, 0.277688, 0.000426694, 0.0795593
199, 0.277129, 0.000426841, 0.0799861
200, 0.276587, 0.000427009, 0.0804131
201, 0.27606, 0.000427197, 0.0808403
202, 0.275548, 0.000427403, 0.0812677
203, 0.275049, 0.000427626, 0.0816953
204, 0.274564, 0.000427866, 0.0821232
205, 0.274067, 0.000428083, 0.0825513
206, 0.273478, 0.000428151, 0.0829794
207, 0.272909, 0.000428245, 0.0834077
208, 0.272357, 0.000428363, 0.083836
209, 0.271823, 0.000428503, 0.0842645
210, 0.271305, 0.000428664, 0.0846932
211, 0.270801, 0.000428844, 0.085122
212, 0.270313, 0.000429043, 0.0855511
213, 0.269837, 0.000429259, 0.0859803
214, 0.269374, 0.000429491, 0.0864098
215, 0.268923, 0.000429739, 0.0868396
216, 0.268359, 0.000429802, 0.0872694
217, 0.267812, 0.000429888, 0.0876993
218, 0.267283, 0.000429997, 0.0881293
219, 0.266771, 0.000430129, 0.0885594
220, 0.266274, 0.000430281, 0.0889897
221, 0.265792, 0.000430454, 0.0894201
222, 0.265324, 0.000430645, 0.0898508
223, 0.264869, 0.000430854, 0.0902816
224, 0.264426, 0.000431079, 0.0907127
225, 0.263994, 0.000431319, 0.091144
226, 0.263482, 0.000431423, 0.0915754
227, 0.262955, 0.000431499, 0.0920069
228, 0.262446, 0.0004316, 0.0924385
229, 0.261953, 0.000431723, 0.0928703
230, 0.261475, 0.000431867, 0.0933021
231, 0.261012, 0.000432031, 0.0937342
232, 0.260562, 0.000432214, 0.0941664
233, 0.260125, 0.000432415, 0.0945988
234, 0.2597, 0.000432632, 0.0950314
235, 0.259286, 0.000432865, 0.0954643
236, 0.258826, 0.000433017, 0.0958973
237, 0.258318, 0.000433084, 0.0963304
238, 0.257827, 0.000433175, 0.0967636
239, 0.257351, 0.000433289, 0.0971969
240, 0.256891, 0.000433424, 0.0976303
241, 0.256444, 0.00043358, 0.0980639
242, 0.256011, 0.000433754, 0.0984976
243, 0.25559, 0.000433946, 0.0989316
244, 0.255181, 0.000434155, 0.0993657
245, 0.254783, 0.00043438, 0.0998001
246, 0.254377, 0.000434588, 0.100235
247, 0.253885, 0.000434645, 0.100669
248, 0.253409, 0.000434726, 0.101104
249, 0.25295, 0.00043483, 0.101539
250, 0.252504, 0.000434956, 0.101974
251, 0.252073, 0.000435102, 0.102409
252, 0.251654, 0.000435268, 0.102844
253, 0.251248, 0.000435451, 0.10328
254, 0.250853, 0.000435651, 0.103715
255, 0.250469, 0.000435867, 0.104151
256, 0.250096, 0.000436099, 0.104587
257, 0.249641, 0.000436184, 0.105023
258, 0.24918, 0.000436256, 0.10546
259, 0.248734, 0.00043635, 0.105896
260, 0.248302, 0.000436466, 0.106333
261, 0.247884, 0.000436602, 0.106769
262, 0.247479, 0.000436758, 0.107206
263, 0.247086, 0.000436932, 0.107643
264, 0.246704, 0.000437124, 0.10808
265, 0.246333, 0.000437331, 0.108517
266, 0.245972, 0.000437554, 0.108955
267, 0.245573, 0.000437706, 0.109393
268, 0.245124, 0.000437766, 0.10983
269, 0.244691, 0.00043785, 0.110268
270, 0.244272, 0.000437956, 0.110706
271, 0.243866, 0.000438082, 0.111144
272, 0.243473, 0.000438228, 0.111582
273, 0.243091, 0.000438393, 0.112021
274, 0.242721, 0.000438575, 0.112459
275, 0.242361, 0.000438773, 0.112898
276, 0.242011, 0.000438987, 0.113337
277, 0.241669, 0.00043921, 0.113776
278, 0.241232, 0.00043926, 0.114216
279, 0.24081, 0.000439333, 0.114655
280, 0.240401, 0.000439428, 0.115094
281, 0.240007, 0.000439544, 0.115534
282, 0.239624, 0.00043968, 0.115974
283, 0.239253, 0.000439835, 0.116413
284, 0.238893, 0.000440007, 0.116853
285, 0.238544, 0.000440196, 0.117294
286, 0.238205, 0.0004404, 0.117734
287, 0.237874, 0.00044062, 0.118175
288, 0.237491, 0.000440738, 0.118615
289, 0.237079, 0.0004408, 0.119056
290, 0.236681, 0.000440884, 0.119497
291, 0.236296, 0.00044099, 0.119938
292, 0.235923, 0.000441115, 0.120379
293, 0.235562, 0.00044126, 0.12082
294, 0.235212, 0.000441422, 0.121262
295, 0.234872, 0.000441601, 0.121703
296, 0.234542, 0.000441796, 0.122145
297, 0.23422, 0.000442006, 0.122587
298, 0.233894, 0.000442204, 0.123029
299, 0.233491, 0.000442254, 0.123472
300, 0.233102, 0.000442327, 0.123914
301, 0.232726, 0.000442421, 0.124356
302, 0.232362, 0.000442536, 0.124799
303, 0.232009, 0.00044267, 0.125242
304, 0.231667, 0.000442822, 0.125685
305, 0.231336, 0.000442991, 0.126128
306, 0.231014, 0.000443177, 0.126571
307, 0.230701, 0.000443377, 0.127014
308, 0.230397, 0.000443592, 0.127458
309, 0.230036, 0.000443696, 0.127901
310, 0.229655, 0.000443757, 0.128345
311, 0.229286, 0.00044384, 0.128789
312, 0.22893, 0.000443944, 0.129233
313, 0.228585, 0.000444067, 0.129677
314, 0.228251, 0.000444208, 0.130121
315, 0.227927, 0.000444367, 0.130566
316, 0.227613, 0.000444543, 0.13101
317, 0.227307, 0.000444733, 0.131455
318, 0.227011, 0.000444939, 0.1319
319, 0.226706, 0.000445127, 0.132345
320, 0.226332, 0.000445176, 0.13279
321, 0.225971, 0.000445247, 0.133235
322, 0.225622, 0.00044534, 0.133681
323, 0.225284, 0.000445452, 0.134126
324, 0.224957, 0.000445582, 0.134572
325, 0.22464, 0.000445731, 0.135017
326, 0.224332, 0.000445896, 0.135463
327, 0.224033, 0.000446077, 0.135909
328, 0.223743, 0.000446272, 0.136356
329, 0.223461, 0.000446482, 0.136802
330, 0.223127, 0.000446585, 0.137249
331, 0.222772, 0.000446644, 0.137695
332, 0.222429, 0.000446725, 0.138142
333, 0.222098, 0.000446826, 0.138589
334, 0.221777, 0.000446945, 0.139036
335, 0.221466, 0.000447083, 0.139483
336, 0.221164, 0.000447238, 0.13993
337, 0.220872, 0.000447408, 0.140378
338, 0.220588, 0.000447594, 0.140825
339, 0.220312, 0.000447794, 0.141273
340, 0.220033, 0.000447986, 0.141721
341, 0.219683, 0.000448033, 0.142169
342, 0.219346, 0.000448101, 0.142617
343, 0.21902, 0.00044819, 0.143065
344, 0.218705, 0.000448298, 0.143514
345, 0.2184, 0.000448425, 0.143962
346, 0.218104, 0.000448569, 0.144411
347, 0.217817, 0.000448729, 0.144859
348, 0.217538, 0.000448904, 0.145308
349, 0.217268, 0.000449094, 0.145757
350, 0.217005, 0.000449298, 0.146207
351, 0.216699, 0.000449413, 0.146656
352, 0.216367, 0.000449469, 0.147105
353, 0.216047, 0.000449546, 0.147555
354, 0.215736, 0.000449642, 0.148005
355, 0.215436, 0.000449758, 0.148454
356, 0.215145, 0.000449891, 0.148904
357, 0.214864, 0.00045004, 0.149354
358, 0.21459, 0.000450205, 0.149805
359, 0.214325, 0.000450385, 0.150255
360, 0.214067, 0.000450579, 0.150706
361, 0.213817, 0.000450786, 0.151156
362, 0.21349, 0.000450829, 0.151607
363, 0.213174, 0.000450894, 0.152058
364, 0.21287, 0.000450979, 0.152509
365, 0.212575, 0.000451082, 0.15296
366, 0.21229, 0.000451204, 0.153411
367, 0.212015, 0.000451342, 0.153863
368, 0.211749, 0.000451497, 0.154314
369, 0.211491, 0.000451666, 0.154766
370, 0.211241, 0.00045185, 0.155218
371, 0.211, 0.000452048, 0.15567
372, 0.210731, 0.000452184, 0.156122
373, 0.210426, 0.000452236, 0.156574
374, 0.210134, 0.000452308, 0.157026
375, 0.209853, 0.0004524, 0.157479
376, 0.209584, 0.00045251, 0.157931
377, 0.209328, 0.000452637, 0.158384
378, 0.209083, 0.00045278, 0.158837
379, 0.20885, 0.00045294, 0.15929
380, 0.20863, 0.000453113, 0.159743
381, 0.208424, 0.000453301, 0.160196
382, 0.208232, 0.000453502, 0.16065
383, 0.207989, 0.000453571, 0.161103
384, 0.207754, 0.000453631, 0.161557
385, 0.20754, 0.00045371, 0.162011
386, 0.207351, 0.000453809, 0.162464
387, 0.207188, 0.000453924, 0.162918
388, 0.207054, 0.000454057, 0.163372
389, 0.206952, 0.000454205, 0.163827
390, 0.206885, 0.000454368, 0.164281
391, 0.206857, 0.000454546, 0.164735
392, 0.206872, 0.000454737, 0.16519
393, 0.206919, 0.000454902, 0.165645
394, 0.206961, 0.000454949, 0.1661
395, 0.207068, 0.000455016, 0.166555
396, 0.207247, 0.000455102, 0.16701
397, 0.207503, 0.000455206, 0.167465
398, 0.207845, 0.000455327, 0.167921
399, 0.20828, 0.000455464, 0.168376
400, 0.208815, 0.000455617, 0.168832
401, 0.20946, 0.000455784, 0.169288
402, 0.21022, 0.000455965, 0.169744
403, 0.211104, 0.000456158, 0.1702
404, 0.212069, 0.000456263, 0.170656
405, 0.213139, 0.000456317, 0.171112
406, 0.214349, 0.000456391, 0.171569
407, 0.215701, 0.000456483, 0.172025
408, 0.217193, 0.000456592, 0.172482
409, 0.218824, 0.000456719, 0.172938
410, 0.220588, 0.00045686, 0.173395
411, 0.222477, 0.000457017, 0.173852
412, 0.224482, 0.000457188, 0.174309
413, 0.22659, 0.000457372, 0.174767
414, 0.228787, 0.000457568, 0.175224
415, 0.230978, 0.000457625, 0.175682
416, 0.233218, 0.000457687, 0.17614
417, 0.235494, 0.000457768, 0.176598
418, 0.237783, 0.000457867, 0.177055
419, 0.240066, 0.000457984, 0.177513
420, 0.24232, 0.000458116, 0.177971
421, 0.244524, 0.000458264, 0.17843
422, 0.246657, 0.000458426, 0.178888
423, 0.248701, 0.000458602, 0.179347
424, 0.250635, 0.000458791, 0.179806
425, 0.252444, 0.000458993, 0.180265
426, 0.254055, 0.000459101, 0.180724
427, 0.25549, 0.000459183, 0.181183
428, 0.256763, 0.000459284, 0.181642
429, 0.257866, 0.000459403, 0.182102
430, 0.258791, 0.000459541, 0.182561
431, 0.259532, 0.000459696, 0.183021
432, 0.260087, 0.000459867, 0.183481
433, 0.260454, 0.000460054, 0.183941
434, 0.260633, 0.000460257, 0.184401
435, 0.260625, 0.000460475, 0.184861
436, 0.260433, 0.000460706, 0.185322
437, 0.260061, 0.000460952, 0.185783
438, 0.259515, 0.000461212, 0.186244
439, 0.2588, 0.000461485, 0.186706
440, 0.257924, 0.000461771, 0.187168
441, 0.256894, 0.000462069, 0.18763
442, 0.255718, 0.000462381, 0.188092
443, 0.254406, 0.000462705, 0.188555
444, 0.252965, 0.000463041, 0.189018
445, 0.251405, 0.000463391, 0.189481
446, 0.249735, 0.000463752, 0.189945
447, 0.247964, 0.000464126, 0.190409
448, 0.246102, 0.000464512, 0.190874
449, 0.244158, 0.000464912, 0.191338
450, 0.24214, 0.000465324, 0.191804
451, 0.240058, 0.000465749, 0.19227
452, 0.237921, 0.000466187, 0.192736
453, 0.235736, 0.000466639, 0.193202
454, 0.233511, 0.000467105, 0.193669
455, 0.231256, 0.000467585, 0.194137
456, 0.228976, 0.00046808, 0.194605
457, 0.226679, 0.00046859, 0.195074
458, 0.224372, 0.000469116, 0.195543
459, 0.222061, 0.000469658, 0.196012
460, 0.219752, 0.000470216, 0.196483
461, 0.217452, 0.000470792, 0.196953
462, 0.215165, 0.000471386, 0.197425
463, 0.212896, 0.000471998, 0.197897
464, 0.210651, 0.00047263, 0.198369
465, 0.208433, 0.000473282, 0.198843
466, 0.206247, 0.000473954, 0.199317
467, 0.204089, 0.000474631, 0.199791
468, 0.201899, 0.00047516, 0.200267
469, 0.199748, 0.000475699, 0.200742
470, 0.197639, 0.000476249, 0.201218
471, 0.195575, 0.000476811, 0.201695
472, 0.193558, 0.000477384, 0.202173
473, 0.191591, 0.000477969, 0.202651
474, 0.189674, 0.000478568, 0.203129
475, 0.18781, 0.00047918, 0.203608
476, 0.185999, 0.000479806, 0.204088
477, 0.184244, 0.000480447, 0.204569
478, 0.182544, 0.000481104, 0.20505
479, 0.180902, 0.000481778, 0.205532
480, 0.179317, 0.000482468, 0.206014
481, 0.177789, 0.000483177, 0.206497
482, 0.17632, 0.000483905, 0.206981
483, 0.174909, 0.000484653, 0.207466
484, 0.173556, 0.000485422, 0.207951
485, 0.172262, 0.000486212, 0.208437
486, 0.170963, 0.000486848, 0.208924
487, 0.169705, 0.000487451, 0.209412
488, 0.1685, 0.000488065, 0.2099
489, 0.16735, 0.000488691, 0.210388
490, 0.166253, 0.00048933, 0.210878
491, 0.165208, 0.000489981, 0.211368
492, 0.164215, 0.000490647, 0.211858
493, 0.163273, 0.000491327, 0.21235
494, 0.162381, 0.000492023, 0.212842
495, 0.161538, 0.000492735, 0.213334
496, 0.160743, 0.000493464, 0.213828
497, 0.159995, 0.000494212, 0.214322
498, 0.159294, 0.000494978, 0.214817
499, 0.158637, 0.000495764, 0.215313
500, 0.158025, 0.000496571, 0.215809
501, 0.157456, 0.0004974, 0.216307
502, 0.15693, 0.000498253, 0.216805
503, 0.156369, 0.00049889, 0.217304
504, 0.155846, 0.000499538, 0.217804
505, 0.155359, 0.000500199, 0.218304
506, 0.154908, 0.000500872, 0.218805
507, 0.15449, 0.000501559, 0.219306
508, 0.154105, 0.000502261, 0.219808
509, 0.153753, 0.000502978, 0.220311
510, 0.153432, 0.000503711, 0.220815
511, 0.153141, 0.000504462, 0.22132
512, 0.152879, 0.00050523, 0.221825
513, 0.152647, 0.000506017, 0.222331
514, 0.152442, 0.000506824, 0.222838
515, 0.152264, 0.000507652, 0.223345
516, 0.152114, 0.000508502, 0.223854
517, 0.151988, 0.000509375, 0.224363
518, 0.151889, 0.000510273, 0.224873
519, 0.151742, 0.000510956, 0.225384
520, 0.151613, 0.000511641, 0.225896
521, 0.151504, 0.000512339, 0.226408
522, 0.151415, 0.000513051, 0.226921
523, 0.151344, 0.000513778, 0.227435
524, 0.151291, 0.000514521, 0.22795
525, 0.151257, 0.00051528, 0.228465
526, 0.15124, 0.000516057, 0.228981
527, 0.151241, 0.000516853, 0.229498
528, 0.151258, 0.000517668, 0.230016
529, 0.151292, 0.000518504, 0.230534
530, 0.151342, 0.000519361, 0.231053
531, 0.151408, 0.000520242, 0.231574
532, 0.15149, 0.000521147, 0.232095
533, 0.151588, 0.000522077, 0.232617
534, 0.15166, 0.000522893, 0.23314
535, 0.151711, 0.000523607, 0.233663
536, 0.151773, 0.000524335, 0.234188
537, 0.151847, 0.000525078, 0.234713
538, 0.151932, 0.000525837, 0.235239
539, 0.152028, 0.000526613, 0.235765
540, 0.152135, 0.000527406, 0.236293
541, 0.152251, 0.000528218, 0.236821
542, 0.152377, 0.00052905, 0.23735
543, 0.152514, 0.000529903, 0.23788
544, 0.152662, 0.000530778, 0.238411
545, 0.152822, 0.000531677, 0.238942
546, 0.152993, 0.0005326, 0.239475
547, 0.153176, 0.000533549, 0.240008
548, 0.15337, 0.000534526, 0.240543
549, 0.15352, 0.000535337, 0.241078
550, 0.153656, 0.000536087, 0.241614
551, 0.153797, 0.000536852, 0.242151
552, 0.153945, 0.000537634, 0.242689
553, 0.154097, 0.000538433, 0.243227
554, 0.154258, 0.000539251, 0.243767
555, 0.154427, 0.000540089, 0.244307
556, 0.154604, 0.000540947, 0.244848
557, 0.154791, 0.000541827, 0.245389
558, 0.154987, 0.000542731, 0.245932
559, 0.155192, 0.000543659, 0.246476
560, 0.155407, 0.000544613, 0.24702
561, 0.15563, 0.000545595, 0.247566
562, 0.155861, 0.000546605, 0.248113
563, 0.15606, 0.000547516, 0.24866
564, 0.15622, 0.000548295, 0.249208
565, 0.156386, 0.00054909, 0.249758
566, 0.156559, 0.000549904, 0.250307
567, 0.156739, 0.000550736, 0.250858
568, 0.156927, 0.000551588, 0.25141
569, 0.157123, 0.000552461, 0.251962
570, 0.157327, 0.000553356, 0.252516
571, 0.157539, 0.000554275, 0.25307
572, 0.157758, 0.00055522, 0.253625
573, 0.157982, 0.000556191, 0.254181
574, 0.158208, 0.000557191, 0.254738
575, 0.15844, 0.00055822, 0.255297
576, 0.15868, 0.000559281, 0.255856
577, 0.158868, 0.00056015, 0.256416
578, 0.159043, 0.000560967, 0.256977
579, 0.159225, 0.000561802, 0.257539
580, 0.159414, 0.000562657, 0.258102
581, 0.159611, 0.000563532, 0.258665
582, 0.159815, 0.00056443, 0.259229
583, 0.160025, 0.000565352, 0.259795
584, 0.160238, 0.000566298, 0.260361
585, 0.16045, 0.000567271, 0.260928
586, 0.160666, 0.000568272, 0.261497
587, 0.160892, 0.000569303, 0.262066
588, 0.161127, 0.000570366, 0.262636
589, 0.161373, 0.000571463, 0.263208
590, 0.161582, 0.000572419, 0.26378
591, 0.161762, 0.000573266, 0.264354
592, 0.16195, 0.000574132, 0.264928
593, 0.162144, 0.000575019, 0.265503
594, 0.162344, 0.000575929, 0.266079
595, 0.162543, 0.000576863, 0.266655
596, 0.162739, 0.000577822, 0.267233
597, 0.16294, 0.000578809, 0.267812
598, 0.16315, 0.000579824, 0.268392
599, 0.16337, 0.00058087, 0.268973
600, 0.163601, 0.000581949, 0.269555
601, 0.163844, 0.000583063, 0.270138
602, 0.1641, 0.000584213, 0.270722
603, 0.164291, 0.000585123, 0.271307
604, 0.164475, 0.00058601, 0.271893
605, 0.164663, 0.000586918, 0.27248
606, 0.164844, 0.00058785, 0.273068
607, 0.165025, 0.000588807, 0.273657
608, 0.165213, 0.000589791, 0.274246
609, 0.16541, 0.000590803, 0.274837
610, 0.165618, 0.000591846, 0.275429
611, 0.165836, 0.000592921, 0.276022
612, 0.166068, 0.00059403, 0.276616
613, 0.166312, 0.000595177, 0.277211
614, 0.166569, 0.000596362, 0.277808
615, 0.166781, 0.000597391, 0.278405
616, 0.166951, 0.000598307, 0.279003
617, 0.167116, 0.000599247, 0.279603
618, 0.167285, 0.000600212, 0.280203
619, 0.167463, 0.000601204, 0.280804
620, 0.16765, 0.000602225, 0.281406
621, 0.167848, 0.000603277, 0.28201
622, 0.168059, 0.000604362, 0.282614
623, 0.168282, 0.000605482, 0.283219
624, 0.168519, 0.000606639, 0.283826
625, 0.168767, 0.000607837, 0.284434
626, 0.169016, 0.000609077, 0.285043
627, 0.169193, 0.000610106, 0.285653
628, 0.169347, 0.000611064, 0.286264
629, 0.169508, 0.000612047, 0.286876
630, 0.169679, 0.000613059, 0.287489
631, 0.169861, 0.000614101, 0.288103
632, 0.170055, 0.000615175, 0.288718
633, 0.170262, 0.000616283, 0.289335
634, 0.170483, 0.000617428, 0.289952
635, 0.170714, 0.000618612, 0.290571
636, 0.170945, 0.000619838, 0.291191
637, 0.170617, 0.000619087, 0.29181
638, 0.170287, 0.000618328, 0.292428
639, 0.169971, 0.000617616, 0.293046
640, 0.169671, 0.000616951, 0.293663
641, 0.169387, 0.000616329, 0.294279
642, 0.169119, 0.000615748, 0.294895
643, 0.168867, 0.000615207, 0.29551
644, 0.168629, 0.000614704, 0.296125
645, 0.1684, 0.000614237, 0.296739
646, 0.168166, 0.000613804, 0.297353
647, 0.167933, 0.000613405, 0.297966
648, 0.167648, 0.000612817, 0.298579
649, 0.167306, 0.000612013, 0.299191
650, 0.166981, 0.000611258, 0.299802
651, 0.166672, 0.00061055, 0.300413
652, 0.16638, 0.000609886, 0.301023
653, 0.166105, 0.000609266, 0.301632
