No, norm, delta_time
0, 1.03689, 0.015
1, 1.03777, 0.015
2, 1.0398, 0.015
3, 1.04429, 0.015
4, 1.04978, 0.015
5, 1.05159, 0.015
6, 1.05074, 0.015
7, 1.05115, 0.015
8, 1.05295, 0.015
9, 1.05626, 0.015
10, 1.06015, 0.015
11, 1.0604, 0.015
12, 1.05735, 0.015
13, 1.05683, 0.015
14, 1.06054, 0.015
15, 1.06864, 0.015
16, 1.07941, 0.015
17, 1.08535, 0.015
18, 1.08062, 0.015
19, 1.07219, 0.015
20, 1.07581, 0.015
21, 1.08853, 0.015
22, 1.09933, 0.015
23, 1.09848, 0.015
24, 1.09181, 0.015
25, 1.08948, 0.015
26, 1.08802, 0.015
27, 1.1149, 0.015
28, 1.12013, 0.015
29, 1.11117, 0.015
30, 1.12257, 0.015
31, 1.12341, 0.015
32, 1.12306, 0.015
33, 1.15945, 0.015
34, 1.14392, 0.015
35, 1.14842, 0.015
36, 1.18075, 0.015
37, 1.14992, 0.015
38, 1.19562, 0.015
39, 1.19939, 0.015
40, 1.16856, 0.015
41, 1.22839, 0.015
42, 1.19266, 0.015
43, 1.22105, 0.015
44, 1.24488, 0.015
45, 1.18157, 0.015
46, 1.23975, 0.015
47, 1.18321, 0.015
48, 1.19287, 0.015
49, 1.20051, 0.015
50, 1.15391, 0.015
51, 1.19506, 0.015
52, 1.1302, 0.015
53, 1.12433, 0.015
54, 1.11531, 0.015
55, 1.08181, 0.015
56, 1.08446, 0.015
57, 1.07988, 0.015
58, 1.08314, 0.015
59, 1.04527, 0.015
60, 1.03734, 0.015
61, 1.02118, 0.015
62, 1.01429, 0.015
63, 1.00828, 0.015
64, 1.00512, 0.015
65, 1.00296, 0.015
66, 1.00176, 0.015
67, 1.00101, 0.015
68, 1.00059, 0.015
69, 1.00033, 0.015
70, 1.00019, 0.015
71, 1.00011, 0.015
72, 1.00006, 0.015
73, 1.00003, 0.015
74, 1.00002, 0.015
75, 1.00001, 0.015
76, 1.00001, 0.015
77, 1, 0.015
78, 1, 0.015
79, 1, 0.015
80, 1, 0.015
81, 1, 0.015
82, 1, 0.015
83, 1, 0.015
84, 1, 0.015
85, 1, 0.015
