No, norm, delta_time
0, 1.03689, 0.015
1, 1.03819, 0.015
2, 1.04403, 0.015
3, 1.04276, 0.0149684
4, 1.0475, 0.0149969
5, 1.04976, 0.015
6, 1.05628, 0.015
7, 1.05751, 0.0149935
8, 1.05303, 0.015
9, 1.07171, 0.015
10, 1.07019, 0.0149693
11, 1.06483, 0.015
12, 1.08855, 0.015
13, 1.08052, 0.0149535
14, 1.06255, 0.015
15, 1.10263, 0.0149998
16, 1.09237, 0.0149588
17, 1.08241, 0.0149984
18, 1.08566, 0.0149994
19, 1.06218, 0.014999
20, 1.09735, 0.0149995
21, 1.11253, 0.0149998
22, 1.083, 0.0149998
23, 1.09429, 0.0149955
24, 1.08005, 0.0149985
25, 1.0867, 0.0149994
26, 1.11015, 0.0149995
27, 1.09025, 0.0149955
28, 1.07548, 0.0149994
29, 1.10281, 0.015
30, 1.1081, 0.015
31, 1.10012, 0.015
32, 1.1022, 0.015
33, 1.11943, 0.015
34, 1.16622, 0.015
35, 1.13771, 0.015
36, 1.12504, 0.015
37, 1.12382, 0.015
38, 1.13024, 0.015
39, 1.13063, 0.015
40, 1.1078, 0.015
41, 1.13243, 0.015
42, 1.1405, 0.015
43, 1.158, 0.015
44, 1.16992, 0.015
45, 1.15788, 0.015
46, 1.18978, 0.015
47, 1.19485, 0.015
48, 1.20612, 0.0148037
49, 1.18976, 0.015
50, 1.15708, 0.0149761
51, 1.13254, 0.015
52, 1.09594, 0.015
53, 1.12087, 0.015
54, 1.11775, 0.015
55, 1.14998, 0.015
56, 1.16315, 0.015
57, 1.09747, 0.015
58, 1.07108, 0.015
59, 1.07488, 0.015
60, 1.06419, 0.015
61, 1.05072, 0.015
62, 1.05755, 0.015
63, 1.02354, 0.015
64, 1.01248, 0.015
65, 1.00671, 0.015
66, 1.00341, 0.015
67, 1.00179, 0.015
68, 1.0009, 0.015
69, 1.00046, 0.015
70, 1.00023, 0.015
71, 1.00011, 0.015
72, 1.00006, 0.015
73, 1.00003, 0.015
74, 1.00001, 0.015
75, 1.00001, 0.015
76, 1, 0.015
77, 1, 0.015
78, 1, 0.015
79, 1, 0.015
80, 1, 0.015
81, 1, 0.015
82, 1, 0.015
83, 1, 0.015
