No, norma, norm_delta_time, elapsed_norm_time
130, 0.757873, 0.00311726, 0.301293
131, 0.751439, 0.00310175, 0.304394
132, 0.745837, 0.0030889, 0.307483
133, 0.738975, 0.00307174, 0.310555
134, 0.733293, 0.00305884, 0.313614
135, 0.726943, 0.00304381, 0.316658
136, 0.720871, 0.00302957, 0.319687
137, 0.715267, 0.00301756, 0.322705
138, 0.708845, 0.00300203, 0.325707
139, 0.70337, 0.0029904, 0.328697
140, 0.697178, 0.00297595, 0.331673
141, 0.691508, 0.00296328, 0.334637
142, 0.685835, 0.00295106, 0.337588
143, 0.679972, 0.00293741, 0.340525
144, 0.674774, 0.00292715, 0.343452
145, 0.668703, 0.00291255, 0.346365
146, 0.663416, 0.00290163, 0.349266
147, 0.6577, 0.00288854, 0.352155
148, 0.652326, 0.00287687, 0.355032
149, 0.646967, 0.00286523, 0.357897
150, 0.641519, 0.00285286, 0.36075
151, 0.636505, 0.00284256, 0.363592
152, 0.630975, 0.00282953, 0.366422
153, 0.626179, 0.0028199, 0.369242
154, 0.620695, 0.00280684, 0.372049
155, 0.615876, 0.00279668, 0.374845
156, 0.610704, 0.00278477, 0.37763
157, 0.605868, 0.00277411, 0.380404
158, 0.601013, 0.00276329, 0.383168
159, 0.59615, 0.00275215, 0.38592
160, 0.591623, 0.00274241, 0.388662
161, 0.586741, 0.0027308, 0.391393
162, 0.582544, 0.00272216, 0.394115
163, 0.577658, 0.0027101, 0.396825
164, 0.57351, 0.00270126, 0.399526
165, 0.568913, 0.00269008, 0.402216
166, 0.564778, 0.00268086, 0.404897
167, 0.560514, 0.00267078, 0.407568
168, 0.5564, 0.00266117, 0.410229
169, 0.552471, 0.00265223, 0.412882
170, 0.548377, 0.00264223, 0.415524
171, 0.54479, 0.00263446, 0.418158
172, 0.540715, 0.00262407, 0.420782
173, 0.537293, 0.00261662, 0.423399
174, 0.53342, 0.00260673, 0.426006
175, 0.530023, 0.00259893, 0.428605
176, 0.526491, 0.00259024, 0.431195
177, 0.523112, 0.00258208, 0.433777
178, 0.519924, 0.00257466, 0.436352
179, 0.516555, 0.00256612, 0.438918
180, 0.513711, 0.00256001, 0.441478
181, 0.510344, 0.00255108, 0.444029
182, 0.507545, 0.00254483, 0.446574
183, 0.504471, 0.00253702, 0.449111
184, 0.501665, 0.00253041, 0.451641
185, 0.498924, 0.00252398, 0.454165
186, 0.496099, 0.00251699, 0.456682
187, 0.493691, 0.00251201, 0.459194
188, 0.490832, 0.00250462, 0.461699
189, 0.488459, 0.00249962, 0.464198
190, 0.485858, 0.00249337, 0.466692
191, 0.483441, 0.00248799, 0.46918
192, 0.481167, 0.00248329, 0.471663
193, 0.478695, 0.0024775, 0.47414
194, 0.47664, 0.00247384, 0.476614
195, 0.474219, 0.00246822, 0.479082
196, 0.472103, 0.00246416, 0.481547
197, 0.470013, 0.00246021, 0.484007
198, 0.467828, 0.00245573, 0.486463
199, 0.466005, 0.00245313, 0.488916
200, 0.463817, 0.00244857, 0.491364
201, 0.461926, 0.00244556, 0.49381
202, 0.460076, 0.00244274, 0.496253
203, 0.458112, 0.00243929, 0.498692
204, 0.456469, 0.00243752, 0.501129
205, 0.454566, 0.00243434, 0.503564
206, 0.452855, 0.00243214, 0.505996
207, 0.451291, 0.00243071, 0.508427
208, 0.449508, 0.00242805, 0.510855
209, 0.448014, 0.00242693, 0.513282
210, 0.446424, 0.00242525, 0.515707
211, 0.444863, 0.00242369, 0.51813
212, 0.443554, 0.00242347, 0.520554
213, 0.44196, 0.00242166, 0.522976
214, 0.440588, 0.00242104, 0.525397
215, 0.43929, 0.00242079, 0.527817
216, 0.43785, 0.00241974, 0.530237
217, 0.436635, 0.00241992, 0.532657
218, 0.435317, 0.00241951, 0.535077
219, 0.434034, 0.0024193, 0.537496
220, 0.432947, 0.00242017, 0.539916
221, 0.431608, 0.00241965, 0.542336
222, 0.430452, 0.00242016, 0.544756
223, 0.429331, 0.00242088, 0.547177
224, 0.428102, 0.00242103, 0.549598
225, 0.427045, 0.00242218, 0.55202
226, 0.425871, 0.00242269, 0.554443
227, 0.424743, 0.00242351, 0.556866
228, 0.423738, 0.00242507, 0.559291
229, 0.422537, 0.00242556, 0.561717
230, 0.42149, 0.00242697, 0.564144
231, 0.420411, 0.00242824, 0.566572
232, 0.419296, 0.00242936, 0.569001
233, 0.418316, 0.0024313, 0.571433
234, 0.41717, 0.00243231, 0.573865
235, 0.41613, 0.00243397, 0.576299
236, 0.415104, 0.00243575, 0.578735
237, 0.414007, 0.00243715, 0.581172
238, 0.413036, 0.00243931, 0.583611
239, 0.411943, 0.00244076, 0.586052
240, 0.410925, 0.00244266, 0.588495
241, 0.409932, 0.00244473, 0.590939
242, 0.408871, 0.00244639, 0.593386
243, 0.407928, 0.00244875, 0.595834
244, 0.406871, 0.00245041, 0.598285
245, 0.405894, 0.00245254, 0.600737
246, 0.404921, 0.00245467, 0.603192
247, 0.403913, 0.00245657, 0.605649
248, 0.403014, 0.0024591, 0.608108
249, 0.401977, 0.00246075, 0.610569
250, 0.401057, 0.00246308, 0.613032
251, 0.40008, 0.00246503, 0.615497
252, 0.399136, 0.00246714, 0.617964
253, 0.398212, 0.00246934, 0.620433
254, 0.397246, 0.00247122, 0.622904
255, 0.396365, 0.0024736, 0.625378
256, 0.395377, 0.00247527, 0.627853
257, 0.3945, 0.00247759, 0.630331
258, 0.393519, 0.00247921, 0.63281
259, 0.392624, 0.00248134, 0.635291
260, 0.391665, 0.00248301, 0.637774
261, 0.390751, 0.00248494, 0.640259
262, 0.389805, 0.00248662, 0.642746
263, 0.388873, 0.00248834, 0.645234
264, 0.387935, 0.00249, 0.647724
265, 0.386985, 0.00249153, 0.650216
266, 0.386052, 0.00249314, 0.652709
267, 0.385082, 0.00249448, 0.655203
268, 0.384152, 0.00249603, 0.657699
269, 0.383164, 0.00249717, 0.660197
270, 0.382239, 0.00249868, 0.662695
271, 0.381232, 0.00249962, 0.665195
272, 0.380315, 0.0025011, 0.667696
273, 0.37929, 0.00250183, 0.670198
274, 0.378386, 0.00250331, 0.672701
275, 0.377343, 0.00250382, 0.675205
276, 0.376427, 0.00250513, 0.67771
277, 0.375399, 0.00250563, 0.680216
278, 0.37447, 0.00250674, 0.682722
279, 0.373465, 0.00250729, 0.68523
280, 0.372524, 0.00250819, 0.687738
281, 0.371552, 0.00250882, 0.690247
282, 0.370599, 0.00250951, 0.692756
283, 0.369666, 0.00251025, 0.695267
284, 0.368702, 0.00251072, 0.697777
285, 0.367817, 0.00251163, 0.700289
286, 0.366842, 0.00251186, 0.702801
287, 0.366, 0.00251291, 0.705314
288, 0.365026, 0.00251295, 0.707827
289, 0.364177, 0.00251378, 0.71034
290, 0.363259, 0.00251403, 0.712854
291, 0.362404, 0.00251463, 0.715369
292, 0.361546, 0.00251511, 0.717884
293, 0.360684, 0.00251547, 0.7204
294, 0.35989, 0.0025162, 0.722916
295, 0.359022, 0.00251632, 0.725432
296, 0.358284, 0.00251724, 0.727949
297, 0.357424, 0.0025172, 0.730467
298, 0.356689, 0.0025179, 0.732984
299, 0.355907, 0.00251812, 0.735503
300, 0.355186, 0.00251859, 0.738021
301, 0.354508, 0.00251912, 0.74054
302, 0.353835, 0.00251935, 0.74306
303, 0.353315, 0.0025202, 0.74558
304, 0.352771, 0.00252019, 0.7481
305, 0.352478, 0.00252099, 0.750621
306, 0.352292, 0.00252112, 0.753142
307, 0.35245, 0.0025217, 0.755664
308, 0.35299, 0.00252218, 0.758186
309, 0.354054, 0.00252254, 0.760709
310, 0.355905, 0.00252338, 0.763232
311, 0.358571, 0.00252351, 0.765755
312, 0.362468, 0.00252441, 0.76828
313, 0.367567, 0.00252464, 0.770805
314, 0.374129, 0.00252534, 0.77333
315, 0.382062, 0.00252598, 0.775856
316, 0.391169, 0.00252646, 0.778382
317, 0.401209, 0.00252756, 0.78091
318, 0.411446, 0.00252784, 0.783438
319, 0.421498, 0.00252888, 0.785967
320, 0.430545, 0.00252961, 0.788496
321, 0.438058, 0.00253051, 0.791027
322, 0.443642, 0.0025321, 0.793559
323, 0.446757, 0.00253303, 0.796092
324, 0.447487, 0.00253468, 0.798627
325, 0.445859, 0.00253701, 0.801164
326, 0.442025, 0.00253994, 0.803703
327, 0.436176, 0.00254296, 0.806246
328, 0.428776, 0.00254683, 0.808793
329, 0.420193, 0.00255154, 0.811345
330, 0.410801, 0.00255709, 0.813902
331, 0.400929, 0.00256335, 0.816465
332, 0.390819, 0.00256975, 0.819035
333, 0.380827, 0.0025768, 0.821612
334, 0.37119, 0.00258457, 0.824196
335, 0.362097, 0.00259314, 0.826789
336, 0.353635, 0.00260218, 0.829392
337, 0.345766, 0.00261069, 0.832002
338, 0.33871, 0.00261994, 0.834622
339, 0.332497, 0.00263004, 0.837252
340, 0.326947, 0.00263961, 0.839892
341, 0.322118, 0.00264932, 0.842541
342, 0.318052, 0.00265987, 0.845201
343, 0.314576, 0.00267024, 0.847871
344, 0.31162, 0.0026803, 0.850552
345, 0.309261, 0.00269122, 0.853243
346, 0.307325, 0.00270199, 0.855945
347, 0.305731, 0.00271238, 0.858657
348, 0.304571, 0.00272365, 0.861381
349, 0.30366, 0.00273456, 0.864115
350, 0.302973, 0.00274526, 0.866861
351, 0.302598, 0.00275688, 0.869618
352, 0.302317, 0.00276775, 0.872385
353, 0.302205, 0.00277878, 0.875164
354, 0.302326, 0.00279078, 0.877955
355, 0.302404, 0.00280142, 0.880756
356, 0.302653, 0.00281281, 0.883569
357, 0.303024, 0.00282464, 0.886394
358, 0.303352, 0.00283549, 0.889229
359, 0.303833, 0.00284729, 0.892077
360, 0.304315, 0.00285867, 0.894935
361, 0.304816, 0.00286991, 0.897805
362, 0.305458, 0.00288217, 0.900687
363, 0.30597, 0.00289297, 0.90358
