No, norma, norm_delta_time, elapsed_time
199, 0.890702, 0.00337631, 0.655088
200, 0.887206, 0.0033769, 0.658464
201, 0.884834, 0.00338058, 0.661845
202, 0.881277, 0.00338033, 0.665225
203, 0.878295, 0.0033823, 0.668608
204, 0.875564, 0.00338442, 0.671992
205, 0.872183, 0.00338504, 0.675377
206, 0.869838, 0.00338867, 0.678766
207, 0.86649, 0.00338858, 0.682154
208, 0.863582, 0.00339056, 0.685545
209, 0.860994, 0.00339274, 0.688938
210, 0.857788, 0.00339337, 0.692331
211, 0.855489, 0.00339683, 0.695728
212, 0.852392, 0.0033969, 0.699125
213, 0.849587, 0.0033987, 0.702523
214, 0.847183, 0.00340096, 0.705924
215, 0.844163, 0.00340142, 0.709326
216, 0.841904, 0.00340451, 0.71273
217, 0.839093, 0.0034048, 0.716135
218, 0.836397, 0.0034063, 0.719541
219, 0.834188, 0.00340871, 0.72295
220, 0.831345, 0.00340893, 0.726359
221, 0.82913, 0.00341168, 0.729771
222, 0.826581, 0.00341228, 0.733183
223, 0.824007, 0.00341358, 0.736597
224, 0.821955, 0.00341622, 0.740013
225, 0.819287, 0.00341641, 0.743429
226, 0.817144, 0.00341911, 0.746848
227, 0.814786, 0.00342002, 0.750268
228, 0.812368, 0.00342146, 0.75369
229, 0.810437, 0.00342432, 0.757114
230, 0.808109, 0.0034248, 0.760539
231, 0.806914, 0.00342777, 0.763967
232, 0.808803, 0.00342898, 0.767396
233, 0.823707, 0.00343081, 0.770827
234, 0.87419, 0.00343386, 0.77426
235, 0.968414, 0.00343486, 0.777695
236, 1.05078, 0.00343856, 0.781134
237, 1.05418, 0.00344056, 0.784574
238, 0.990652, 0.00344758, 0.788022
239, 0.904901, 0.00345883, 0.791481
240, 0.827008, 0.00347535, 0.794956
241, 0.766558, 0.00349364, 0.79845
242, 0.72315, 0.0035123, 0.801962
243, 0.693298, 0.0035324, 0.805494
244, 0.672489, 0.00355164, 0.809046
245, 0.657995, 0.00357216, 0.812618
246, 0.647248, 0.00359165, 0.81621
247, 0.639323, 0.00361245, 0.819822
248, 0.632942, 0.00363203, 0.823454
249, 0.628091, 0.00365314, 0.827108
250, 0.623939, 0.00367277, 0.83078
251, 0.620852, 0.00369425, 0.834475
252, 0.618096, 0.00371391, 0.838188
253, 0.616225, 0.0037358, 0.841924
254, 0.614488, 0.00375551, 0.84568
255, 0.613561, 0.00377786, 0.849458
256, 0.61263, 0.00379764, 0.853255
257, 0.61248, 0.00382047, 0.857076
258, 0.612202, 0.00384035, 0.860916
259, 0.612721, 0.00386361, 0.86478
260, 0.612966, 0.00388363, 0.868663
261, 0.614068, 0.00390722, 0.872571
262, 0.614726, 0.0039274, 0.876498
263, 0.616318, 0.00395116, 0.880449
264, 0.617333, 0.00397154, 0.884421
265, 0.619293, 0.00399527, 0.888416
266, 0.620687, 0.00401588, 0.892432
267, 0.622872, 0.0040394, 0.896471
268, 0.624703, 0.00406031, 0.900532
269, 0.626967, 0.00408345, 0.904615
270, 0.629257, 0.00410473, 0.90872
271, 0.631502, 0.0041274, 0.912847
272, 0.634188, 0.00414915, 0.916996
273, 0.636559, 0.00417134, 0.921168
274, 0.63949, 0.0041937, 0.925361
275, 0.642226, 0.00421546, 0.929577
276, 0.645236, 0.00423861, 0.933815
277, 0.648395, 0.00426006, 0.938075
278, 0.651447, 0.00428421, 0.94236
279, 0.654868, 0.00430551, 0.946665
280, 0.658465, 0.00433056, 0.950996
281, 0.661894, 0.00435225, 0.955348
282, 0.666159, 0.0043778, 0.959726
283, 0.669483, 0.00440076, 0.964126
284, 0.674249, 0.00442702, 0.968554
285, 0.67559, 0.0044338, 0.972987
286, 0.675072, 0.00442732, 0.977415
287, 0.674848, 0.00442035, 0.981835
288, 0.674031, 0.00441518, 0.98625
289, 0.673471, 0.00440648, 0.990657
290, 0.672772, 0.00439943, 0.995056
291, 0.671796, 0.00439266, 0.999449
292, 0.671226, 0.00438377, 1.00383
