No, norm, delta_time
0, 0, 0
0, 0.0843474, 0.0225
1, 0.0927991, 0.0223188
2, 0.122134, 0.0219881
3, 0.209576, 0.0213738
4, 0.409158, 0.0202783
5, 0.768687, 0.0185551
6, 1.27404, 0.0163778
7, 1.83036, 0.0142183
8, 2.38406, 0.0122364
9, 2.98856, 0.0102559
10, 3.77006, 0.0083305
11, 4.81694, 0.00662886
12, 6.06314, 0.00530258
13, 7.35852, 0.00441002
14, 8.67716, 0.0037592
15, 9.96941, 0.00328184
16, 11.276, 0.00290714
17, 12.5992, 0.0026051
18, 13.9284, 0.00235853
19, 15.2611, 0.00215393
20, 16.5966, 0.00198157
21, 17.9333, 0.00183456
22, 19.2699, 0.00170783
23, 20.6055, 0.00159753
24, 21.9393, 0.00150073
25, 23.2707, 0.00141512
26, 24.5989, 0.00133892
27, 25.9235, 0.00127067
28, 27.2439, 0.00120923
29, 28.5596, 0.00115365
30, 29.8701, 0.00110314
31, 31.175, 0.00105705
32, 32.4738, 0.00101485
33, 33.766, 0.000976078
34, 35.0514, 0.000940344
35, 36.3294, 0.000907316
36, 37.5995, 0.000876711
37, 38.8615, 0.000848281
38, 40.1149, 0.000821814
39, 41.3593, 0.000797121
40, 30.301, 0.000774015
41, 5.28317, 0.00763442
42, 3.84864, 0.00784934
43, 2.64, 0.0100926
44, 3.39139, 0.00851733
45, 4.15774, 0.00731041
46, 5.05612, 0.00619706
47, 6.07255, 0.00525975
48, 7.20901, 0.00448655
49, 8.41282, 0.00387097
50, 9.63166, 0.00339426
51, 10.8651, 0.00301593
52, 12.1133, 0.00270912
53, 13.3719, 0.00245652
54, 14.6368, 0.00224576
55, 15.9059, 0.00206762
56, 17.1775, 0.0019153
57, 18.4504, 0.0017837
58, 19.7235, 0.00166899
59, 20.9957, 0.00156818
60, 22.2663, 0.00147896
61, 23.5342, 0.0013995
62, 24.7986, 0.00132832
63, 26.0582, 0.00126427
64, 27.3115, 0.00120637
65, 28.5562, 0.0011539
66, 29.7838, 0.00110628
67, 30.9882, 0.00106337
68, 32.0958, 0.00102651
69, 31.9623, 0.00103146
70, 31.4652, 0.00104828
71, 30.9488, 0.00106607
72, 30.4208, 0.00108476
73, 29.879, 0.00110454
74, 29.322, 0.00112559
75, 28.7486, 0.00114809
76, 28.1578, 0.00117221
77, 27.549, 0.00119814
78, 26.9213, 0.0012261
79, 18.7021, 0.00125632
80, 3.01249, 0.0125529
81, 2.16129, 0.0156313
82, 1.96033, 0.0151991
83, 2.53562, 0.0122168
84, 3.14424, 0.0100766
85, 3.84906, 0.00832842
86, 4.64457, 0.00695915
87, 5.53544, 0.00587689
88, 6.49594, 0.00502625
89, 7.49622, 0.00436535
90, 8.53891, 0.003838
91, 9.62499, 0.00340834
92, 10.7537, 0.00305262
93, 11.9321, 0.00275243
94, 13.1741, 0.00249391
95, 14.4875, 0.00226875
96, 15.8568, 0.0020737
97, 17.2431, 0.00190767
98, 18.6147, 0.00176765
99, 19.9723, 0.00164792
100, 21.3312, 0.00154328
101, 22.6969, 0.00145069
